Source	ISIN	ISIN Name	Type	Qty	MktPrice	Total	Statement Date
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	61.758	4594.919	29-Jul-25
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	84.54	152763.78	29-Jul-25
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	882.46	5124.445	29-Jul-25
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	120	147.85	17742	29-Jul-25
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	735.9	19133.4	29-Jul-25
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	132.25	13754	29-Jul-25
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	244.95	21065.7	29-Jul-25
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	233.8	233.8	29-Jul-25
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	408.55	5719.7	29-Jul-25
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	321	11877	29-Jul-25
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	1125.85	2251.7	29-Jul-25
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.158	45257.959	29-Jul-25
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	3495.1	34951	29-Jul-25
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	55.959	137689.134	29-Jul-25
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	10.809	20326.13	29-Jul-25
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	22.889	27205.453	29-Jul-25
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	84.455	32104.217	29-Jul-25
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	154.5	85438.5	29-Jul-25
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	115.75	65679.791	29-Jul-25
CDSL	INE745G01035	MULTI COMMODITY EXCHANGE OF INDIA LIMITED-NEW EQUITY SHARES OF RS 10/- AFTER CONSOLIDATION	S	5	7839.15	39195.75	29-Jul-25
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	91.11	81270.12	29-Jul-25
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	280.09	21286.84	29-Jul-25
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	189.039	78173.298	29-Jul-25
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	930.75	3723	29-Jul-25
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1430.45	11443.6	29-Jul-25
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	293.15	4397.25	29-Jul-25
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	240.377	67046.193	29-Jul-25
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	276.395	16143.126	29-Jul-25
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	400.4	24824.8	29-Jul-25
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	278.05	2780.5	29-Jul-25
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	669.5	5356	29-Jul-25
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	87.42	10140.72	29-Jul-25
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	53.539	44192.697	29-Jul-25
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	161.7	53199.3	29-Jul-25
CDSL	INE280A01028	TITAN COMPANY LIMITED#NEW EQUITY SHARES OF RE-1/-AFTER SUB-DIVISION	S	3	3379.85	10139.55	29-Jul-25
CDSL	INE849A01020	TRENT LIMITED # NEW EQ SH WITH FV RS.1/- AFTER SUB DIVISION	S	9	5000.4	45003.6	29-Jul-25
CDSL	INE0AE001013	VISHNU PRAKASH R PUNGLIA LIMITED # EQUITY SHARES	S	12	165.05	1980.6	29-Jul-25
NSDL	INE021A01026	ASIAN PAINTS LIMITED EQ NEW FV Re. 1/-	S	28	2401.5	67242	29-Jul-25
NSDL	INF846K01DP8	AXIS MUTUAL FUND BLUECHIP FD DIRECT GROWTH OPEN ENDED	MF	2834.61	68.82	195077.86	29-Jul-25
NSDL	INE486A01021	CESC LIMITED EQ NEW FV Re. 1/-	S	200	177.03	35406	29-Jul-25
NSDL	INE016A01026	DABUR INDIA LIMITED EQ F.V. RE.1	S	72	518.3	37317.6	29-Jul-25
NSDL	INE066A01021	EICHER MOTORS LIMITED EQ NEW FV RE. 1/-	S	32	5470.5	175056	29-Jul-25
NSDL	IN0020200161	GOVERNMENT OF INDIA SGB 11AG28 S V 2.50 FV RS 5334	ETF	20	9941.15	198823	29-Jul-25
NSDL	INE040A01034	HDFC BANK LIMITED EQ NEW FV RE. 1/-	S	26	2021.6	52561.6	29-Jul-25
NSDL	INE030A01027	HINDUSTAN UNILEVER LIMITED EQ F.V. RS 1	S	13	2453.6	31896.8	29-Jul-25
NSDL	INF109KC1NT3	ICICI PRUDENTIAL MUTUAL FUND MUTUAL FUND GOLD EXCHANGE TRADED FD OP	MF	2610	84.56	220701.6	29-Jul-25
NSDL	INF109K012R6	ICICI PRUDENTIAL MUTUAL FUND NIFTY ETF OPEN ENDED	ETF	1508	278.61	420143.88	29-Jul-25
NSDL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQ	S	1050	147.94	155337	29-Jul-25
NSDL	INE009A01021	INFOSYS LIMITED EQ FV RS 5	S	40	1513.7	60548	29-Jul-25
NSDL	INE758E01017	JIO FINANCIAL SERVICES LIMITED EQ	S	14	321.1	4495.4	29-Jul-25
NSDL	INF174K01DS9	KOTAK MAHINDRA MUTUAL FUND EMERGING EQUITY SCHEME GROWTH OPTION OPEN	MF	2967.88	134.451	399034.43	29-Jul-25
NSDL	INF769K01HF4	MIRAE ASSET MUTUAL FUND MIRAE ASSET NYSE FANG + ETF	ETF	50	154.5	7725	29-Jul-25
NSDL	INE585A01020	NAPEROL INVESTMENTS LIMITED EQ NEW FV RS.10/-	S	5	1060.9	5304.5	29-Jul-25
NSDL	INE0PO601011	NATIONAL PEROXIDE LIMITED EQ	S	5	696.7	3483.5	29-Jul-25
NSDL	INE239A01024	NESTLE INDIA LIMITED EQ NEW FV RE 1/-	S	102	2223.7	226817.4	29-Jul-25
NSDL	INE848E01016	NHPC LIMITED EQ	S	800	84.04	67232	29-Jul-25
NSDL	INE733E01010	NTPC LIMITED EQ	S	150	334.6	50190	29-Jul-25
NSDL	INE318A01026	PIDILITE INDUSTRIES LIMITED EQ NEW FV RE.1/-	S	46	2892.9	133073.4	29-Jul-25
NSDL	INF879O01019	PPFAS MUTUAL FUND PARAG PARIKH FLEXICAP FUND REG GROWTH	MF	6079.47	84.0236	510818.96	29-Jul-25
NSDL	INE002A01018	RELIANCE INDUSTRIES LIMITED EQ	S	52	1417.1	73689.2	29-Jul-25
NSDL	INE425Y01011	RPSG VENTURES LIMITED EQ	S	4	987.4	3949.6	29-Jul-25
NSDL	INE803H01014	RUCHIRA PAPERS LIMITED EQ	S	33	138.14	4558.62	29-Jul-25
NSDL	INE020801028	SPENCER'S RETAIL LIMITED EQ NEW FV RS. 5/-	S	12	60.2	722.4	29-Jul-25
NSDL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED EQ NEW FV RE.1/-	S	20	3056	61120	29-Jul-25
NSDL	INE280A01028	TITAN COMPANY LIMITED EQ NEW Re.1/-	S	42	3379.2	141926.4	29-Jul-25
CDSL	INE883F01010	AADHAR HOUSING FINANCE LIMITED # EQUITY SHARES	S	15	537.95	8069.25	20-Sep-25
CDSL	INE415A01038	AGI GREENPAC LIMITED - NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	2	839.7	1679.4	20-Sep-25
CDSL	INE03Q201024	ALIVUS LIFE SCIENCES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS. 2/- AFTER SUB DIVISION	S	5	1051	5255	20-Sep-25
CDSL	INE079A01024	AMBUJA CEMENTS LIMITED-NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	40	582.55	23302	20-Sep-25
CDSL	INE930P01018	ANUPAM RASAYAN INDIA LIMITED # EQUITY SHARES	S	2	1078.2	2156.4	20-Sep-25
CDSL	INF194KB1AL4	BANDHAN AMC LTD#BANDHAN MF-BANDHAN SMALL CAP FUND-DIRECT-GROWTH	MF	2051.675	52.396	107499.563	20-Sep-25
CDSL	INE029A01011	BHARAT PETROLEUM CORPORATION LTD EQUITY SHARES	S	47	329.3	15477.1	20-Sep-25
CDSL	INE397D01024	BHARTI AIRTEL LIMITED - EQUITY SHARES OF RE 5/- AFTER SUB-DIVISION	S	4	1962.35	7849.4	20-Sep-25
CDSL	INF760K01EZ8	CANARA ROBECO AMC LTD#CANARA ROBECO MF-CANARA ROBECO EQUITY HYBRID FUND-DIRECT-GROWTH	MF	143.284	414.84	59439.935	20-Sep-25
CDSL	INF760K01EI4	CANARA ROBECO AMC LTD-CANARA ROBECO MF-CANARA ROBECO LARGE AND MID CAP FUND DIRECT PLAN GROWTH	MF	310.83	303.72	94405.288	20-Sep-25
CDSL	INE736A01011	CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED -EQUITY SHARES	S	25	1582	39550	20-Sep-25
CDSL	INE522F01014	COAL INDIA LIMITED - EQUITY SHARES	S	70	394.55	27618.5	20-Sep-25
CDSL	INE600Y01019	DYNAMIC CABLES LIMITED # EQUITY SHARES	S	4	427.6	1710.4	20-Sep-25
CDSL	INF179K01WA6	HDFC AMC LTD#HDFC MF-HDFC BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	18.184	567.255	10314.965	20-Sep-25
CDSL	INE066F01020	HINDUSTAN AERONAUTICS LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.5/- AFTER SUB-DIVISION	S	7	4914.9	34404.3	20-Sep-25
CDSL	INE0GSL01024	HP ADHESIVES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/- AFTER SUB-DIVISION	S	228	49.47	11279.16	20-Sep-25
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	64.658	4810.685	20-Sep-25
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	94.34	170472.38	20-Sep-25
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	899.49	5223.338	20-Sep-25
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	120	148.5	17820	20-Sep-25
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	736.1	19138.6	20-Sep-25
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	129.7	13488.8	20-Sep-25
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	236.4	20330.4	20-Sep-25
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	236.95	236.95	20-Sep-25
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	410.15	5742.1	20-Sep-25
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	316.9	11725.3	20-Sep-25
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	1149.4	2298.8	20-Sep-25
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.578	46115.813	20-Sep-25
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	3675.85	36758.5	20-Sep-25
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	58.131	143033.418	20-Sep-25
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	12.518	23539.874	20-Sep-25
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	25.28	30047.353	20-Sep-25
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	87.591	33296.317	20-Sep-25
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	167.06	92384.18	20-Sep-25
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	121.34	68851.714	20-Sep-25
CDSL	INE745G01035	MULTI COMMODITY EXCHANGE OF INDIA LIMITED-NEW EQUITY SHARES OF RS 10/- AFTER CONSOLIDATION	S	5	8048.8	40244	20-Sep-25
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	92.95	82911.4	20-Sep-25
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	285.91	21729.16	20-Sep-25
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	193.566	80045.348	20-Sep-25
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	926.7	3706.8	20-Sep-25
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1639.65	13117.2	20-Sep-25
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	286.3	4294.5	20-Sep-25
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	238.755	66593.783	20-Sep-25
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	283.888	16580.763	20-Sep-25
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	384.7	23851.4	20-Sep-25
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	415.15	4151.5	20-Sep-25
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	680.45	5443.6	20-Sep-25
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	89.74	10409.84	20-Sep-25
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	54.05	44614.492	20-Sep-25
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	171.5	56423.5	20-Sep-25
CDSL	INE280A01028	TITAN COMPANY LIMITED#NEW EQUITY SHARES OF RE-1/-AFTER SUB-DIVISION	S	3	3466.65	10399.95	20-Sep-25
CDSL	INE849A01020	TRENT LIMITED # NEW EQ SH WITH FV RS.1/- AFTER SUB DIVISION	S	9	5079.45	45715.05	20-Sep-25
CDSL	INE0AE001013	VISHNU PRAKASH R PUNGLIA LIMITED # EQUITY SHARES	S	12	107.9	1294.8	20-Sep-25
NSDL	INE021A01026	ASIAN PAINTS LIMITED EQ NEW FV Re. 1/-	S	30	2481.7	74451	20-Sep-25
NSDL	INF846K01DP8	AXIS MUTUAL FUND LARGECAP FD- DRGROWTH	MF	2907.25	71.42	207635.79	20-Sep-25
NSDL	INE486A01021	CESC LIMITED EQ NEW FV Re. 1/-	S	200	169.46	33892	20-Sep-25
NSDL	INE016A01026	DABUR INDIA LIMITED EQ F.V. RE.1	S	76	535.45	40694.2	20-Sep-25
NSDL	INE066A01021	EICHER MOTORS LIMITED EQ NEW FV RE. 1/-	S	34	6973.5	237099	20-Sep-25
NSDL	IN0020200161	GOVERNMENT OF INDIA SGB 11AG28 S V 2.50 FV RS 5334	ETF	20	11886.86	237737.2	20-Sep-25
NSDL	INE040A01034	HDFC BANK LIMITED EQ NEW FV RE. 1/-	S	54	966.9	52212.6	20-Sep-25
NSDL	INE030A01027	HINDUSTAN UNILEVER LIMITED EQ F.V. RS 1	S	14	2559.6	35834.4	20-Sep-25
NSDL	INF109KC1NT3	ICICI PRUDENTIAL MUTUAL FUND MUTUAL FUND GOLD EXCHANGE TRADED FD OP	MF	2690	94.29	253640.1	20-Sep-25
NSDL	INF109K012R6	ICICI PRUDENTIAL MUTUAL FUND NIFTY ETF OPEN ENDED	ETF	1614	284.58	459312.12	20-Sep-25
NSDL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQ	S	1050	148.5	155925	20-Sep-25
NSDL	INE009A01021	INFOSYS LIMITED EQ FV RS 5	S	42	1540.2	64688.4	20-Sep-25
NSDL	INE758E01017	JIO FINANCIAL SERVICES LIMITED EQ	S	14	317	4438	20-Sep-25
NSDL	INF174K01DS9	KOTAK MAHINDRA MUTUAL FUND EMERGING EQUITY SCHEME GROWTH OPTION OPEN	MF	3040.43	139.909	425383.52	20-Sep-25
NSDL	INF769K01HF4	MIRAE ASSET MUTUAL FUND MIRAE ASSET NYSE FANG + ETF	ETF	50	167.06	8353	20-Sep-25
NSDL	INE585A01020	NAPEROL INVESTMENTS LIMITED EQ NEW FV RS.10/-	S	5	964.05	4820.25	20-Sep-25
NSDL	INE0PO601011	NATIONAL PEROXIDE LIMITED EQ	S	5	619.2	3096	20-Sep-25
NSDL	INE239A01024	NESTLE INDIA LIMITED EQ NEW FV RE 1/-	S	205	1194.5	244872.5	20-Sep-25
NSDL	INE848E01016	NHPC LIMITED EQ	S	800	87.82	70256	20-Sep-25
NSDL	INE733E01010	NTPC LIMITED EQ	S	150	338.65	50797.5	20-Sep-25
NSDL	INE318A01026	PIDILITE INDUSTRIES LIMITED EQ NEW FV RE.1/-	S	50	3048.3	152415	20-Sep-25
NSDL	INF879O01019	PPFAS MUTUAL FUND PARAG PARIKH FLEXICAP FUND REG GROWTH	MF	6197.6	86.8109	538019.23	20-Sep-25
NSDL	INE002A01018	RELIANCE INDUSTRIES LIMITED EQ	S	54	1407.4	75999.6	20-Sep-25
NSDL	INE425Y01011	RPSG VENTURES LIMITED EQ	S	4	873.75	3495	20-Sep-25
NSDL	INE803H01014	RUCHIRA PAPERS LIMITED EQ	S	33	170.03	5610.99	20-Sep-25
NSDL	INE020801028	SPENCER'S RETAIL LIMITED EQ NEW FV RS. 5/-	S	12	56.88	682.56	20-Sep-25
NSDL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED EQ NEW FV RE.1/-	S	21	3169.2	66553.2	20-Sep-25
NSDL	INE280A01028	TITAN COMPANY LIMITED EQ NEW Re.1/-	S	44	3467.2	152556.8	20-Sep-25
NSDL	INE021A01026	ASIAN PAINTS LIMITED EQ NEW FV Re. 1/-	S	30	2764.8	82944	15-Dec-25
NSDL	INF846K01DP8	AXIS MUTUAL FUND LARGECAP FD- DRGROWTH	MF	3118.44	71.02	221471.6088	15-Dec-25
NSDL	INE486A01021	CESC LIMITED EQ NEW FV Re. 1/-	S	200	170.07	34014	15-Dec-25
NSDL	INE016A01026	DABUR INDIA LIMITED EQ F.V. RE.1	S	76	495	37620	15-Dec-25
NSDL	INE066A01021	EICHER MOTORS LIMITED EQ NEW FV RE. 1/-	S	37	7229	267473	15-Dec-25
NSDL	IN0020200161	GOVERNMENT OF INDIA SGB 11AG28 S V 2.50 FV RS 5334	ETF	20	13464.88	269297.6	15-Dec-25
NSDL	INE040A01034	HDFC BANK LIMITED EQ NEW FV RE. 1/-	S	54	1001.5	54081	15-Dec-25
NSDL	INE030A01027	HINDUSTAN UNILEVER LIMITED EQ F.V. RS 1	S	14	2260.6	31648.4	15-Dec-25
NSDL	INF109KC1NT3	ICICI PRUDENTIAL MUTUAL FUND MUTUAL FUND GOLD EXCHANGE TRADED FD OP	MF	2930	113.38	332203.4	15-Dec-25
NSDL	INF109K012R6	ICICI PRUDENTIAL MUTUAL FUND NIFTY ETF OPEN ENDED	ETF	1820	293.12	533478.4	15-Dec-25
NSDL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQ	S	1050	163.67	171853.5	15-Dec-25
NSDL	INE009A01021	INFOSYS LIMITED EQ FV RS 5	S	42	1598.2	67124.4	15-Dec-25
NSDL	INE758E01017	JIO FINANCIAL SERVICES LIMITED EQ	S	14	300.75	4210.5	15-Dec-25
NSDL	INF174K01DS9	KOTAK MAHINDRA MUTUAL FUND EMERGING EQUITY SCHEME GROWTH OPTION OPEN	MF	3256.27	134.82	439010.3214	15-Dec-25
NSDL	INF769K01HF4	MIRAE ASSET MUTUAL FUND MIRAE ASSET NYSE FANG + ETF	ETF	50	176.04	8802	15-Dec-25
NSDL	INF247L01AP3	MOTILAL OSWAL MUTUAL FUND MOTILAL OSWAL NASDAQ 100 ETF	ETF	10	233.43	2334.3	15-Dec-25
NSDL	INE585A01020	NAPEROL INVESTMENTS LIMITED EQ NEW FV RS.10/-	S	5	778	3890	15-Dec-25
NSDL	INE0PO601011	NATIONAL PEROXIDE LIMITED EQ	S	5	496.7	2483.5	15-Dec-25
NSDL	INE239A01024	NESTLE INDIA LIMITED EQ NEW FV RE 1/-	S	205	1238.3	253851.5	15-Dec-25
NSDL	INE848E01016	NHPC LIMITED EQ	S	800	77.13	61704	15-Dec-25
NSDL	INE733E01010	NTPC LIMITED EQ	S	150	325.05	48757.5	15-Dec-25
NSDL	INE318A01026	PIDILITE INDUSTRIES LIMITED EQ NEW FV RE.1/-	S	106	1476.8	156540.8	15-Dec-25
NSDL	INF879O01019	PPFAS MUTUAL FUND PARAG PARIKH FLEXICAP FUND REG GROWTH	MF	6544.35	86.7064	567437.0288	15-Dec-25
NSDL	INE002A01018	RELIANCE INDUSTRIES LIMITED EQ	S	54	1556.5	84051	15-Dec-25
NSDL	INE425Y01011	RPSG VENTURES LIMITED EQ	S	4	748.85	2995.4	15-Dec-25
NSDL	INE803H01014	RUCHIRA PAPERS LIMITED EQ	S	33	120.29	3969.57	15-Dec-25
NSDL	INE020801028	SPENCER'S RETAIL LIMITED EQ NEW FV RS. 5/-	S	12	41.77	501.24	15-Dec-25
NSDL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED EQ NEW FV RE.1/-	S	21	3220.5	67630.5	15-Dec-25
NSDL	INE280A01028	TITAN COMPANY LIMITED EQ NEW Re.1/-	S	44	3880.2	170728.8	15-Dec-25
CDSL	INE883F01010	AADHAR HOUSING FINANCE LIMITED # EQUITY SHARES	S	15	489	7335	15-Dec-25
CDSL	INE415A01038	AGI GREENPAC LIMITED - NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	2	725.5	1451	15-Dec-25
CDSL	INE03Q201024	ALIVUS LIFE SCIENCES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS. 2/- AFTER SUB DIVISION	S	5	889.95	4449.75	15-Dec-25
CDSL	INE079A01024	AMBUJA CEMENTS LIMITED-NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	40	548.05	21922	15-Dec-25
CDSL	INE930P01018	ANUPAM RASAYAN INDIA LIMITED # EQUITY SHARES	S	2	1304.45	2608.9	15-Dec-25
CDSL	INF194KB1AL4	BANDHAN AMC LTD#BANDHAN MF-BANDHAN SMALL CAP FUND-DIRECT-GROWTH	MF	2051.675	50.699	104017.8708	15-Dec-25
CDSL	INE029A01011	BHARAT PETROLEUM CORPORATION LTD EQUITY SHARES	S	47	364.8	17145.6	15-Dec-25
CDSL	INE397D01024	BHARTI AIRTEL LIMITED - EQUITY SHARES OF RE 5/- AFTER SUB-DIVISION	S	4	2083.35	8333.4	15-Dec-25
CDSL	INF760K01EZ8	CANARA ROBECO AMC LTD#CANARA ROBECO MF-CANARA ROBECO EQUITY HYBRID FUND-DIRECT-GROWTH	MF	143.284	418.57	59974.38388	15-Dec-25
CDSL	INF760K01EI4	CANARA ROBECO AMC LTD-CANARA ROBECO MF-CANARA ROBECO LARGE AND MID CAP FUND DIRECT PLAN GROWTH	MF	310.83	292.11	90796.5513	15-Dec-25
CDSL	INE736A01011	CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED -EQUITY SHARES	S	25	1526.5	38162.5	15-Dec-25
